id,segment,num_views,num_votes,num_comments,act_status
354253,NewHaven,27,0,0,Archived
333706,Oakland,15.3,0,1,Archived
73182,Richmond,19.8,0,0,Archived
375955,Oakland,7.2,0,0,Archived
59899,Richmond,13.5,0,0,Archived
367443,Oakland,8.1,0,1,Archived
313861,Oakland,6.3,0,0,Archived
66977,Richmond,3.6,0,0,Archived
342028,NewHaven,7.2,2,0,Acknowledged
34871,NewHaven,34.2,0,0,Archived
230402,Richmond,12.6,2,0,Acknowledged
317798,Richmond,0.9,0,0,Archived
171784,NewHaven,24.3,0,0,Archived
164729,Richmond,2.7,0,0,Archived
245996,Richmond,2.7,0,0,Archived
406691,Oakland,2.7,1,0,Acknowledged
5199,NewHaven,10.8,0,0,Archived
92245,NewHaven,37.8,9,1,Open
196001,Oakland,4.5,4,0,Acknowledged
138104,NewHaven,34.2,5,4,Acknowledged
244014,Oakland,6.3,4,0,Acknowledged
360456,NewHaven,25.2,4,0,Acknowledged
399218,Richmond,1.8,0,0,Archived
64476,Oakland,6.3,3,0,Acknowledged
382428,Richmond,3.6,0,0,Archived
3195,Oakland,6.3,0,0,Archived
377599,Richmond,0,0,0,Archived
343555,Oakland,12.6,0,1,Archived
363592,Richmond,9.9,0,1,Archived
132678,Richmond,0,0,0,Archived
82020,Oakland,6.3,4,0,Acknowledged
77956,Oakland,41.4,18,3,Open
364163,Oakland,3.6,0,1,Archived
17843,Oakland,11.7,0,0,Archived
58294,Richmond,9,0,0,Archived
325797,Richmond,9,0,0,Archived
207377,Richmond,9,0,0,Archived
366887,Oakland,15.3,0,0,Archived
126951,Oakland,7.2,2,0,Acknowledged
270275,Oakland,9.9,5,0,Acknowledged
257772,Oakland,12.6,11,2,Acknowledged
115125,Oakland,7.2,3,0,Acknowledged
168607,Oakland,10.8,1,0,Acknowledged
313691,Oakland,0.9,4,0,Acknowledged
256596,Oakland,15.3,9,0,Acknowledged
360578,Richmond,8.1,0,1,Archived
101605,Richmond,8.1,1,0,Acknowledged
82622,NewHaven,60.3,10,6,Open
325385,NewHaven,66.6,8,3,Open
23878,Oakland,9,4,0,Acknowledged
39081,NewHaven,18,0,0,Archived
169596,Richmond,8.1,0,0,Archived
214525,NewHaven,18,1,0,Open
319735,Richmond,36.9,4,2,Acknowledged
388910,Richmond,10.8,0,0,Archived
174151,Oakland,5.4,3,0,Acknowledged
23882,Oakland,4.5,2,0,Acknowledged
212449,Oakland,2.7,7,0,Acknowledged
150807,NewHaven,26.1,0,0,Archived
163663,Oakland,3.6,0,1,Archived
196350,Oakland,6.3,1,1,Archived
49373,Oakland,8.1,0,0,Archived
39127,Oakland,4.5,8,0,Acknowledged
202893,Oakland,5.4,6,0,Open
350123,Oakland,9,0,0,Archived
318496,Richmond,10.8,0,0,Archived
232164,Oakland,5.4,4,1,Open
219544,NewHaven,61.2,2,1,Open
261322,NewHaven,45,8,4,Acknowledged
272207,Oakland,18,0,1,Archived
321193,Richmond,0,1,0,Acknowledged
397748,Richmond,9.9,0,0,Archived
145599,Oakland,10.8,4,0,Open
183677,NewHaven,3.6,2,0,Acknowledged
220355,Oakland,2.7,3,0,Open
184520,Oakland,3.6,6,1,Open
81146,Richmond,9.9,0,1,Archived
310372,Richmond,9.9,4,3,Acknowledged
28617,Richmond,9.9,0,0,Archived
34702,Richmond,50.4,0,1,Archived
85660,Oakland,5.4,7,3,Acknowledged
213900,Oakland,11.7,8,4,Open
37081,Richmond,9,2,0,Acknowledged
184267,Richmond,2.7,0,0,Archived
162660,NewHaven,3.6,0,0,Archived
121051,Oakland,0.9,0,1,Archived
267681,NewHaven,14.4,0,0,Archived
351849,Richmond,7.2,0,0,Archived
337081,Richmond,8.1,0,0,Closed
347467,Richmond,6.3,1,0,Acknowledged
165916,NewHaven,10.8,0,0,Archived
147043,Oakland,8.1,4,0,Open
225403,Oakland,3.6,2,0,Open
196940,Oakland,7.2,4,0,Open
127601,Richmond,0,0,0,Archived
122662,Oakland,9,5,0,Acknowledged
283243,Oakland,109.8,3,0,Open
58738,Richmond,6.3,0,0,Archived
349354,NewHaven,36.9,0,0,Archived
148127,Richmond,9.9,0,0,Archived
315005,Richmond,9.9,0,0,Archived
274030,Oakland,5.4,0,0,Archived
238887,Richmond,16.2,0,3,Archived
226577,Oakland,11.7,0,4,Archived
248327,Oakland,6.3,0,0,Archived
24059,Oakland,8.1,6,1,Acknowledged
404872,Oakland,5.4,0,0,Archived
221371,Oakland,3.6,0,1,Archived
293760,Oakland,2.7,0,0,Archived
71416,Richmond,0.9,0,1,Archived
243386,Oakland,31.5,0,0,Archived
389864,Oakland,5.4,0,0,Archived
323195,Richmond,18,6,0,Acknowledged
386045,NewHaven,117.9,0,1,Archived
252387,NewHaven,25.2,0,2,Archived
234925,Richmond,2.7,0,0,Archived
209733,Oakland,4.5,4,0,Open
390845,Richmond,2.7,0,0,Archived
20828,Richmond,7.2,0,0,Closed
198139,Oakland,6.3,0,0,Archived
180208,Oakland,5.4,0,0,Archived
408224,NewHaven,63,0,2,Archived
230104,Richmond,7.2,0,0,Archived
49213,NewHaven,6.3,2,0,Acknowledged
289984,Richmond,7.2,1,0,Acknowledged
296257,Richmond,7.2,0,0,Archived
279858,Richmond,7.2,2,0,Acknowledged
131739,Richmond,7.2,0,0,Archived
10787,Richmond,7.2,0,0,Closed
44832,Richmond,7.2,0,0,Archived
263201,Richmond,17.1,0,0,Archived
335517,Richmond,1.8,0,1,Archived
97082,Richmond,16.2,0,0,Archived
130949,Richmond,13.5,2,0,Acknowledged
109083,NewHaven,7.2,0,0,Archived
371302,Richmond,1.8,0,0,Archived
334626,Richmond,0.9,0,0,Archived
334022,Oakland,6.3,0,0,Archived
71103,Richmond,0.9,0,0,Archived
14460,Richmond,3.6,0,0,Archived
18828,Richmond,9,0,0,Archived
310857,Richmond,9,0,0,Archived
394922,Richmond,9,0,0,Archived
23502,Richmond,9,0,0,Archived
130556,Richmond,9,0,0,Archived
321864,Richmond,9,0,0,Archived
100727,NewHaven,24.3,0,0,Archived
369931,Richmond,9,0,0,Archived
371478,Richmond,9,4,2,Acknowledged
175668,Richmond,1.8,0,1,Archived
137743,Richmond,10.8,0,2,Archived
241774,Richmond,48.6,0,0,Archived
281558,Richmond,1.8,0,0,Archived
14778,Oakland,3.6,2,0,Acknowledged
360759,Richmond,45,0,0,Archived
389582,Richmond,5.4,0,0,Closed
194200,NewHaven,57.6,10,9,Open
107567,Oakland,9,0,5,Archived
44085,Oakland,2.7,4,0,Acknowledged
160179,Richmond,8.1,0,2,Archived
380874,Oakland,68.4,18,4,Acknowledged
217586,Richmond,12.6,0,2,Closed
306739,Richmond,0.9,0,0,Archived
200608,Richmond,9,0,1,Archived
76480,Richmond,6.3,1,0,Acknowledged
57460,Oakland,2.7,1,0,Acknowledged
133093,Oakland,4.5,2,0,Acknowledged
73101,Oakland,0.9,2,0,Acknowledged
120878,Oakland,19.8,1,1,Archived
350984,Oakland,8.1,5,0,Acknowledged
4565,Oakland,7.2,9,1,Open
55017,Oakland,3.6,0,0,Archived
248226,Oakland,9.9,0,0,Archived
394060,Oakland,11.7,0,1,Archived
70773,Richmond,6.3,0,0,Archived
339692,Oakland,10.8,7,2,Acknowledged
39984,Richmond,6.3,0,0,Archived
281209,Oakland,3.6,0,0,Closed
307213,Oakland,3.6,0,1,Archived
173698,Richmond,6.3,0,0,Archived
156236,Oakland,6.3,3,0,Acknowledged
183876,Oakland,23.4,0,4,Archived
370864,Oakland,6.3,0,0,Archived
317500,Richmond,3.6,0,0,Archived
356188,Richmond,5.4,0,0,Archived
154993,Oakland,3.6,0,0,Archived
203542,Oakland,7.2,0,0,Archived
112931,Oakland,3.6,0,0,Archived
27816,Richmond,10.8,0,2,Archived
121845,Richmond,6.3,0,0,Closed
65833,Oakland,7.2,0,0,Archived
82421,Oakland,7.2,0,0,Archived
214503,Richmond,6.3,0,0,Closed
76443,Oakland,5.4,2,0,Acknowledged
29883,Richmond,6.3,0,0,Archived
380389,Richmond,6.3,0,0,Closed
197349,Richmond,6.3,0,0,Closed
227096,Oakland,9,0,0,Archived
224346,Richmond,6.3,1,0,Acknowledged
168892,Oakland,5.4,0,0,Archived
326278,Oakland,0.9,0,0,Archived
213335,Oakland,4.5,0,1,Archived
305255,Oakland,2.7,0,1,Archived
133948,Oakland,10.8,8,0,Acknowledged
220926,Richmond,6.3,0,0,Archived
69450,Richmond,6.3,2,0,Acknowledged
183141,Richmond,6.3,0,0,Archived
161288,Oakland,6.3,4,0,Acknowledged
281321,Oakland,16.2,1,5,Archived
343383,Oakland,6.3,8,0,Open
48152,Oakland,18.9,0,6,Archived
201465,Oakland,9,0,1,Closed
159350,Richmond,8.1,0,0,Archived
340320,Richmond,8.1,0,0,Archived
348494,Richmond,6.3,1,0,Acknowledged
124780,Richmond,0.9,0,0,Archived
196748,Richmond,0.9,0,0,Archived
105646,Richmond,9,0,0,Archived
256228,Richmond,9,0,1,Archived
265959,Oakland,8.1,0,1,Closed
161235,NewHaven,18,0,2,Archived
85707,Richmond,9,1,1,Archived
45640,Oakland,6.3,0,1,Archived
120806,Richmond,9,0,0,Archived
52647,Oakland,5.4,0,1,Archived
166026,Richmond,9.9,0,0,Archived
191381,Richmond,9.9,0,0,Archived
40385,Richmond,9.9,0,0,Archived
96774,Richmond,2.7,0,0,Archived
370243,Oakland,4.5,0,1,Archived
390463,NewHaven,18,6,0,Acknowledged
266710,Richmond,2.7,0,1,Archived
64554,Oakland,12.6,2,2,Archived
42666,Richmond,9,0,0,Archived
385940,Richmond,8.1,0,1,Archived
389617,Oakland,13.5,6,0,Open
263013,Oakland,18,0,0,Archived
997,Oakland,17.1,0,0,Archived
81939,Oakland,7.2,0,1,Archived
247915,Richmond,2.7,0,0,Archived
203534,Richmond,2.7,0,0,Archived
7557,Richmond,9,0,0,Archived
278596,Richmond,16.2,3,1,Acknowledged
359295,Oakland,5.4,0,0,Archived
297356,NewHaven,66.6,6,0,Open
181831,NewHaven,36,0,1,Archived
403784,Richmond,8.1,0,0,Archived
285935,Richmond,8.1,0,0,Archived
348661,Richmond,8.1,0,0,Archived
264482,Oakland,8.1,0,0,Archived
126908,Oakland,4.5,0,0,Archived
158982,Oakland,4.5,0,1,Archived
226233,Richmond,8.1,0,0,Archived
133866,Oakland,9.9,0,0,Archived
278851,Richmond,13.5,0,1,Archived
82120,Richmond,6.3,0,0,Closed
151366,Oakland,2.7,0,0,Archived
256038,Richmond,11.7,0,0,Archived
275371,Oakland,2.7,0,0,Archived
62476,Oakland,8.1,0,1,Archived
188853,Oakland,3.6,0,0,Archived
19656,Oakland,8.1,0,0,Archived
204925,Richmond,0.9,0,0,Archived
38338,NewHaven,35.1,2,0,Acknowledged
187772,Oakland,12.6,7,0,Acknowledged
341377,NewHaven,8.1,0,0,Archived
263296,Richmond,1.8,0,0,Archived
332881,Richmond,1.8,0,0,Archived
277333,Richmond,1.8,0,0,Archived
385196,Richmond,3.6,0,0,Archived
168200,Oakland,64.8,21,8,Open
64907,Richmond,11.7,0,0,Archived
307795,Oakland,10.8,6,1,Open
95420,NewHaven,8.1,0,0,Closed
111424,Richmond,14.4,0,0,Archived
1773,Richmond,14.4,0,0,Archived
319001,Richmond,14.4,0,0,Archived
74022,Oakland,9,9,0,Open
365984,Richmond,13.5,0,0,Archived
125287,Richmond,8.1,1,0,Acknowledged
190090,Oakland,10.8,4,0,Open
302896,Oakland,22.5,1,5,Archived
365514,Oakland,13.5,1,2,Archived
313617,Richmond,8.1,0,0,Archived
366346,Richmond,2.7,0,0,Archived
78038,Oakland,1.8,3,0,Acknowledged
87963,Richmond,9,0,0,Archived
234968,Oakland,4.5,4,0,Open
213820,Oakland,1.8,0,0,Archived
383452,Oakland,5.4,0,1,Archived
403953,Oakland,3.6,0,0,Archived
56887,Richmond,8.1,0,0,Archived
192692,Oakland,4.5,0,0,Archived
342529,Oakland,5.4,0,0,Archived
133279,Oakland,8.1,3,0,Acknowledged
10590,Oakland,9.9,0,0,Archived
66305,Oakland,9.9,5,0,Acknowledged
148062,Oakland,10.8,0,1,Archived
331891,Oakland,8.1,0,0,Archived
220845,Oakland,6.3,0,0,Archived
156179,Richmond,1.8,0,0,Archived
30585,Oakland,16.2,0,5,Archived
248471,Oakland,5.4,0,0,Archived
362549,Richmond,14.4,0,1,Archived
338928,Oakland,17.1,0,1,Archived
62351,Oakland,13.5,0,2,Archived
23998,Oakland,9,0,1,Archived
122156,Oakland,8.1,0,1,Archived
214400,Oakland,1.8,0,1,Archived
346154,Oakland,3.6,0,0,Archived
257371,Oakland,5.4,0,0,Archived
405934,Richmond,6.3,0,0,Archived
350132,Richmond,6.3,2,0,Acknowledged
104037,Richmond,6.3,0,0,Archived
164110,Richmond,1.8,0,0,Archived
320277,Oakland,9.9,0,1,Archived
72991,Oakland,3.6,0,0,Archived
13265,Richmond,14.4,3,0,Acknowledged
347867,Oakland,8.1,1,1,Archived
409973,Richmond,9.9,0,0,Archived
68703,Oakland,3.6,0,0,Archived
288389,Oakland,7.2,0,0,Archived
55423,Richmond,9.9,3,0,Acknowledged
8022,Oakland,5.4,0,0,Archived
300872,Oakland,4.5,0,0,Archived
123147,Oakland,6.3,5,0,Acknowledged
257565,Oakland,8.1,7,0,Acknowledged
144442,Oakland,8.1,0,1,Archived
22657,Oakland,9.9,0,1,Archived
245118,Oakland,4.5,0,1,Archived
407588,Oakland,9,1,1,Archived
319871,Oakland,8.1,0,0,Archived
403370,Oakland,11.7,0,0,Archived
271589,Oakland,5.4,0,0,Archived
360246,Richmond,9.9,0,0,Archived
314584,Richmond,9.9,0,0,Archived
293386,Richmond,9.9,1,2,Archived
75776,Richmond,10.8,0,0,Archived
210522,Oakland,2.7,0,0,Archived
131239,Oakland,13.5,0,2,Archived
318816,Oakland,3.6,0,0,Archived
246059,Oakland,8.1,0,0,Archived
126872,Richmond,21.6,0,1,Archived
137950,Oakland,9,0,0,Archived
142694,Oakland,9.9,0,0,Archived
177466,Oakland,5.4,0,0,Archived
377275,NewHaven,8.1,2,0,Acknowledged
290106,NewHaven,8.1,2,0,Acknowledged
135138,Richmond,49.5,0,2,Archived
120240,Oakland,5.4,8,1,Acknowledged
222510,Oakland,4.5,1,1,Closed
30389,Richmond,0.9,0,0,Archived
22060,Oakland,3.6,1,1,Closed
109928,Richmond,4.5,0,0,Archived
62292,Oakland,9.9,0,4,Archived
137879,Richmond,16.2,0,0,Archived
392543,Oakland,13.5,0,0,Archived
316069,Richmond,25.2,4,1,Acknowledged
139180,Oakland,9,0,0,Archived
320007,Oakland,2.7,0,0,Archived
67396,Richmond,1.8,0,1,Archived
329170,NewHaven,26.1,4,2,Open
293068,Oakland,5.4,0,0,Archived
142784,Richmond,32.4,0,3,Archived
197659,Richmond,17.1,0,2,Archived
357186,Oakland,16.2,0,0,Archived
50123,Oakland,4.5,0,0,Archived
83223,Richmond,6.3,0,0,Closed
256398,Oakland,7.2,0,2,Archived
126281,Richmond,6.3,0,0,Closed
380351,NewHaven,122.4,0,9,Archived
300437,NewHaven,27,4,0,Acknowledged
93411,Richmond,30.6,0,0,Archived
388442,Oakland,22.5,6,0,Acknowledged
140049,Oakland,3.6,4,0,Acknowledged
304449,Richmond,10.8,0,0,Archived
226746,Richmond,10.8,0,0,Archived
208394,Richmond,17.1,0,0,Archived
176700,NewHaven,70.2,0,0,Archived
121263,Richmond,15.3,5,0,Acknowledged
223340,Oakland,2.7,1,0,Acknowledged
251,Oakland,1.8,3,1,Acknowledged
178947,Oakland,0.9,1,0,Acknowledged
99146,Richmond,0.9,0,0,Archived
200481,NewHaven,27.9,0,0,Archived
34479,NewHaven,54.9,0,2,Archived
144124,NewHaven,22.5,0,0,Archived
372005,Richmond,0.9,0,0,Archived
297138,Richmond,0.9,0,0,Archived
260506,Richmond,0.9,0,0,Archived
164637,Richmond,0.9,0,0,Archived
135068,Oakland,0.9,3,0,Acknowledged
92223,Richmond,0.9,0,0,Archived
400685,Richmond,0.9,0,0,Archived
409474,Richmond,0.9,0,0,Archived
284839,Richmond,0.9,0,0,Archived
18026,Oakland,0.9,2,0,Acknowledged
339504,Oakland,0.9,3,1,Acknowledged
204642,Oakland,0,1,0,Acknowledged
334366,NewHaven,18,0,0,Archived
298393,Richmond,0.9,0,0,Archived
397398,Oakland,0,1,0,Acknowledged
168812,Richmond,8.1,1,0,Acknowledged
131010,Richmond,11.7,0,1,Archived
11143,Oakland,0,2,0,Acknowledged
371637,Oakland,2.7,0,2,Archived
266554,Oakland,9.9,0,0,Archived
314377,Oakland,11.7,0,0,Archived
326843,NewHaven,53.1,1,3,Closed
214976,NewHaven,23.4,0,1,Archived
47275,NewHaven,23.4,4,2,Acknowledged
316186,Richmond,7.2,0,0,Archived
8149,Oakland,2.7,2,0,Open
35579,NewHaven,60.3,0,0,Archived
187264,Richmond,7.2,0,0,Archived
304379,Oakland,1.8,2,0,Open
386120,NewHaven,19.8,2,0,Acknowledged
123616,Oakland,5.4,5,0,Acknowledged
362125,NewHaven,245.7,0,25,Archived
237239,Richmond,7.2,0,0,Closed
44915,Oakland,8.1,5,1,Acknowledged
339140,Richmond,11.7,3,1,Acknowledged
141224,NewHaven,60.3,0,8,Archived
198000,Oakland,8.1,0,0,Archived
29980,NewHaven,67.5,5,3,Acknowledged
10392,NewHaven,48.6,0,6,Archived
345050,NewHaven,82.8,1,1,Archived
310180,Richmond,0.9,0,0,Archived
122737,Richmond,0,0,0,Closed
358151,Oakland,7.2,0,1,Archived
287189,NewHaven,56.7,0,3,Archived
138142,NewHaven,51.3,9,13,Open
119877,Richmond,10.8,0,0,Archived
158680,Richmond,10.8,0,1,Archived
158402,Richmond,10.8,0,0,Archived
400452,Oakland,9,7,0,Acknowledged
18788,Oakland,5.4,0,0,Archived
16870,Oakland,12.6,2,2,Archived
158438,Oakland,3.6,0,0,Archived
251815,Oakland,9.9,0,1,Archived
187386,NewHaven,20.7,0,0,Closed
84972,Oakland,9.9,0,0,Archived
138881,Richmond,9.9,3,0,Acknowledged
238950,Richmond,8.1,0,0,Archived
143441,NewHaven,20.7,0,0,Archived
218704,Richmond,1.8,0,0,Archived
164262,Oakland,5.4,0,2,Archived
204728,Oakland,4.5,0,0,Archived
325195,Richmond,8.1,0,0,Archived
297464,Richmond,0.9,0,0,Archived
377777,Oakland,16.2,6,1,Acknowledged
385917,Richmond,6.3,0,0,Archived
368727,Oakland,16.2,2,2,Archived
285691,Richmond,6.3,0,0,Archived
140311,Richmond,5.4,0,0,Archived
205657,Richmond,6.3,3,0,Acknowledged
184143,Oakland,18.9,7,0,Acknowledged
407524,Oakland,3.6,0,0,Archived
355553,Oakland,6.3,4,0,Acknowledged
70284,Richmond,6.3,0,0,Closed
102880,Oakland,10.8,11,0,Acknowledged
379307,Richmond,37.8,0,3,Archived
80698,NewHaven,56.7,0,2,Archived
132664,Richmond,1.8,0,0,Archived
162267,Richmond,3.6,0,0,Archived
108164,Richmond,1.8,0,0,Archived
364356,Richmond,1.8,0,0,Archived
73373,Oakland,10.8,0,0,Archived
233340,Oakland,10.8,0,0,Archived
223725,Oakland,2.7,0,2,Archived
27948,Oakland,4.5,0,0,Archived
268556,Oakland,9,1,1,Archived
363188,NewHaven,8.1,0,0,Archived
155779,Oakland,16.2,3,4,Acknowledged
141179,Oakland,11.7,0,0,Archived
177387,Richmond,1.8,0,0,Archived
370519,Oakland,3.6,0,0,Archived
343151,NewHaven,8.1,2,0,Acknowledged
394621,Oakland,8.1,1,0,Archived
331408,Oakland,20.7,0,0,Archived
87544,Oakland,6.3,6,0,Acknowledged
91352,Oakland,12.6,0,0,Archived
80106,Oakland,1.8,0,0,Archived
150091,Oakland,9,0,1,Archived
216344,Oakland,7.2,0,0,Archived
332821,NewHaven,37.8,3,1,Open
308528,NewHaven,10.8,0,0,Archived
169537,NewHaven,30.6,0,5,Archived
2042,NewHaven,29.7,5,2,Acknowledged
346765,NewHaven,10.8,0,0,Archived
100692,Oakland,8.1,0,0,Archived
32346,Richmond,16.2,0,0,Archived
116256,Richmond,0.9,0,0,Archived
411,Richmond,0.9,0,0,Archived
386948,Richmond,0.9,0,0,Archived
232699,Richmond,0.9,0,0,Archived
147676,Oakland,9,0,0,Archived
321216,Richmond,0.9,0,0,Archived
149082,Richmond,0.9,0,0,Archived
69680,Oakland,10.8,6,0,Acknowledged
60866,Richmond,0.9,0,0,Archived
208316,Richmond,0.9,0,0,Archived
381385,Richmond,0.9,0,0,Archived
124271,Oakland,4.5,0,0,Archived
14169,Richmond,0.9,0,0,Archived
248305,NewHaven,10.8,0,0,Archived
174936,Richmond,0.9,0,0,Archived
73525,Richmond,0.9,0,0,Archived
373645,Oakland,12.6,0,1,Archived
314650,Oakland,11.7,0,0,Archived
289695,NewHaven,10.8,3,0,Acknowledged
111377,Oakland,7.2,4,1,Acknowledged
173727,Oakland,63.9,8,5,Open
195152,Oakland,3.6,0,0,Archived
244434,Oakland,1.8,0,0,Archived
294405,Oakland,2.7,2,0,Acknowledged
202763,Oakland,2.7,2,0,Acknowledged
199184,Oakland,3.6,1,1,Archived
186779,Richmond,0.9,0,0,Archived
187207,Richmond,0.9,0,0,Archived
377178,Oakland,5.4,0,1,Archived
25415,Oakland,4.5,0,0,Archived
140507,Oakland,3.6,0,0,Archived
256868,NewHaven,10.8,3,1,Acknowledged
192084,Oakland,7.2,6,0,Open
257856,Richmond,0.9,0,0,Archived
26740,Richmond,1.8,0,0,Archived
384213,Oakland,4.5,0,0,Archived
242570,Richmond,36,0,1,Archived
207045,Richmond,14.4,0,1,Archived
366003,Richmond,3.6,0,0,Archived
278434,Richmond,3.6,0,0,Archived
157694,NewHaven,18.9,2,0,Open
348115,Richmond,7.2,0,1,Archived
178714,Oakland,17.1,0,2,Archived
401230,Oakland,12.6,4,1,Acknowledged
204450,Richmond,7.2,1,0,Acknowledged
212615,Oakland,9.9,0,1,Archived
305851,Oakland,6.3,0,1,Archived
192644,Oakland,8.1,1,2,Archived
251361,Oakland,1.8,0,1,Archived
39546,Oakland,7.2,0,1,Archived
407734,Oakland,6.3,4,0,Acknowledged
60200,Oakland,10.8,6,0,Acknowledged
179341,NewHaven,18.9,3,1,Open
383838,Richmond,7.2,0,0,Closed
269743,Richmond,18,1,4,Archived
185160,Richmond,0.9,0,0,Archived
42762,NewHaven,18.9,9,3,Open
2276,Richmond,0.9,0,0,Archived
287870,NewHaven,30.6,6,1,Open
270833,NewHaven,9,0,1,Archived
352967,NewHaven,44.1,3,0,Acknowledged
177039,NewHaven,90,0,6,Archived
355536,Richmond,0.9,0,0,Archived
291047,Richmond,12.6,4,0,Acknowledged
359955,NewHaven,18,1,3,Archived
390990,Richmond,18.9,0,0,Archived
397062,Oakland,9.9,6,0,Acknowledged
353711,Richmond,8.1,1,0,Acknowledged
254873,Richmond,15.3,0,1,Archived
159182,Richmond,0.9,0,0,Archived
29423,Richmond,0.9,0,0,Archived
125042,Richmond,9,0,0,Closed
200893,Richmond,6.3,3,0,Acknowledged
382796,NewHaven,7.2,1,0,Open
259157,NewHaven,7.2,1,0,Open
266053,NewHaven,7.2,0,0,Archived
150676,NewHaven,28.8,4,1,Open
27595,NewHaven,67.5,1,1,Archived
146645,NewHaven,37.8,3,1,Acknowledged
405355,Richmond,6.3,0,0,Closed
267885,Richmond,8.1,0,1,Archived
316416,Oakland,22.5,15,0,Acknowledged
42223,Oakland,9,7,0,Acknowledged
394307,Richmond,10.8,0,0,Closed
173477,Oakland,9.9,11,1,Acknowledged
218428,Oakland,1.8,0,0,Archived
343678,Oakland,3.6,2,0,Acknowledged
121712,Oakland,26.1,11,3,Acknowledged
209034,Oakland,4.5,0,0,Archived
138884,Oakland,17.1,0,4,Archived
320856,Oakland,12.6,4,0,Acknowledged
57732,Oakland,6.3,0,1,Archived
182832,Oakland,3.6,0,0,Archived
325741,Oakland,2.7,0,0,Archived
322174,Richmond,10.8,0,1,Archived
119880,Richmond,12.6,0,0,Archived
119809,Richmond,9,2,0,Acknowledged
69470,Richmond,15.3,7,0,Acknowledged
202207,Oakland,2.7,3,0,Open
1977,Oakland,21.6,7,1,Acknowledged
393791,Oakland,13.5,5,0,Acknowledged
140518,NewHaven,76.5,1,2,Archived
86541,Oakland,3.6,0,1,Archived
126499,Richmond,10.8,1,0,Acknowledged
221420,Richmond,0.9,0,0,Archived
99513,Richmond,13.5,0,2,Archived
164329,Oakland,3.6,5,1,Open
136953,Richmond,2.7,0,0,Archived
307011,Richmond,1.8,0,0,Archived
364914,Richmond,1.8,0,1,Archived
130192,Richmond,1.8,0,0,Archived
189940,Oakland,6.3,6,5,Acknowledged
113050,NewHaven,72,5,3,Open
23375,Richmond,5.4,0,1,Archived
152302,Oakland,20.7,9,6,Open
336207,Richmond,7.2,0,0,Archived
65244,Richmond,84.6,0,5,Archived
249081,Oakland,7.2,3,0,Acknowledged
158381,Oakland,18,11,1,Acknowledged
276017,Richmond,11.7,0,0,Archived
381097,Oakland,11.7,0,0,Archived
95606,Oakland,18,7,5,Open
121987,Oakland,8.1,0,2,Archived
168435,Oakland,8.1,7,0,Acknowledged
64521,Oakland,13.5,10,1,Acknowledged
337208,Oakland,6.3,6,0,Open
83421,Oakland,5.4,6,0,Open
120864,Oakland,4.5,6,0,Open
147607,Oakland,4.5,5,0,Open
382954,Oakland,8.1,6,0,Open
395653,Richmond,0.9,0,0,Archived
210517,Richmond,0.9,0,0,Archived
219378,Richmond,0.9,0,0,Archived
144594,Richmond,0.9,0,0,Archived
307128,Richmond,0.9,0,0,Archived
192377,Richmond,0.9,0,0,Archived
146068,Richmond,0.9,0,0,Archived
13434,Oakland,9.9,0,0,Archived
175101,Oakland,8.1,2,0,Open
4790,Oakland,4.5,0,0,Archived
179835,Oakland,3.6,0,0,Archived
119388,Richmond,0.9,0,0,Archived
400361,Richmond,8.1,0,0,Archived
343336,Oakland,4.5,0,0,Archived
158182,Oakland,13.5,0,3,Archived
194115,Richmond,8.1,0,0,Archived
69149,Richmond,8.1,1,0,Acknowledged
277554,Oakland,9,0,0,Archived
196885,Richmond,8.1,2,2,Archived
8081,Oakland,9.9,8,0,Acknowledged
127210,Oakland,5.4,0,0,Archived
93651,Oakland,4.5,0,0,Archived
271336,Oakland,11.7,0,1,Archived
101230,Richmond,8.1,0,0,Archived
35213,Richmond,8.1,0,0,Archived
26814,Oakland,9,0,0,Archived
136361,Richmond,8.1,3,1,Acknowledged
78564,Richmond,8.1,0,0,Archived
308086,Oakland,8.1,1,1,Archived
287201,Richmond,8.1,0,0,Archived
301212,Oakland,9,0,1,Archived
175923,Oakland,5.4,0,0,Archived
141616,Oakland,3.6,0,0,Archived
182472,Oakland,8.1,0,0,Archived
258654,Oakland,5.4,0,0,Archived
235019,Oakland,3.6,1,0,Acknowledged
375368,Oakland,27,9,1,Acknowledged
45505,Richmond,8.1,2,0,Acknowledged
87139,Richmond,8.1,0,0,Archived
230169,Richmond,11.7,0,0,Archived
294637,Richmond,8.1,2,0,Acknowledged
29521,Richmond,0,0,0,Archived
9850,Richmond,5.4,0,0,Closed
253443,Richmond,0,0,0,Archived
392588,Richmond,8.1,0,0,Archived
359885,Oakland,9,4,0,Acknowledged
229874,Oakland,4.5,3,0,Acknowledged
137657,Oakland,9.9,4,1,Open
78141,Richmond,7.2,1,0,Acknowledged
54538,Richmond,7.2,1,0,Acknowledged
243601,Oakland,7.2,2,2,Archived
33995,Oakland,4.5,0,0,Archived
128412,Oakland,68.4,19,15,Open
2393,Oakland,7.2,0,1,Archived
112942,Oakland,287.1,0,14,Archived
205725,Richmond,7.2,1,0,Acknowledged
33865,Oakland,14.4,0,3,Archived
287863,Richmond,7.2,2,0,Acknowledged
268083,Richmond,1.8,0,0,Archived
390003,Richmond,6.3,0,2,Closed
