id,Segment
55974,remote_api
55975,richmond
55979,remote_api
55981,remote_api
55983,remote_api
55985,oak_other
55988,remote_api
55989,remote_api
55990,remote_api
55996,remote_api
55997,remote_api
55999,remote_api
56002,remote_api
56004,richmond
56005,remote_api
56006,remote_api
56008,richmond
56010,remote_api
56011,remote_api
56014,remote_api
56015,remote_api
56017,remote_api
56020,richmond
56021,remote_api
56022,remote_api
56023,remote_api
56024,remote_api
56026,remote_api
56027,remote_api
56028,remote_api
56029,remote_api
56030,remote_api
56031,remote_api
56032,remote_api
56033,remote_api
56034,remote_api
56035,remote_api
56038,remote_api
56040,remote_api
56042,remote_api
56046,oak_other
56047,remote_api
56049,remote_api
56050,richmond
56051,remote_api
56052,new_haven
56054,remote_api
56056,oak_other
56057,remote_api
56063,remote_api
56064,remote_api
56065,richmond
56068,remote_api
56069,remote_api
56074,remote_api
56081,remote_api
56082,richmond
56085,remote_api
56088,remote_api
56091,remote_api
56096,remote_api
56101,remote_api
56102,remote_api
56108,remote_api
56109,remote_api
56110,remote_api
56112,remote_api
56117,remote_api
56118,remote_api
56119,richmond
56120,remote_api
56121,oak_other
56122,remote_api
56124,chi_other
56126,oak_other
56128,remote_api
56133,remote_api
56134,remote_api
56139,remote_api
56140,remote_api
56141,remote_api
56142,remote_api
56143,remote_api
56147,remote_api
56148,remote_api
56149,remote_api
56153,remote_api
56154,richmond
56160,remote_api
56161,remote_api
56165,remote_api
56166,remote_api
56170,remote_api
56171,remote_api
56172,remote_api
56173,remote_api
56174,remote_api
56176,remote_api
56178,remote_api
56180,remote_api
56182,remote_api
56186,remote_api
56187,remote_api
56188,chi_other
56190,richmond
56194,oak_other
56196,remote_api
56203,remote_api
56206,remote_api
56208,remote_api
56210,remote_api
56212,remote_api
56215,new_haven
56221,remote_api
56225,new_haven
56227,remote_api
56228,remote_api
56229,remote_api
56235,remote_api
56240,remote_api
56243,remote_api
56245,remote_api
56246,remote_api
56253,oak_other
56254,remote_api
56255,remote_api
56261,remote_api
56262,remote_api
56270,remote_api
56274,remote_api
56275,remote_api
56276,remote_api
56280,remote_api
56281,oak_other
56282,remote_api
56288,remote_api
56291,oak_other
56298,new_haven
56305,remote_api
56307,remote_api
56308,remote_api
56315,remote_api
56322,chi_other
56325,remote_api
56327,richmond
56328,oak_other
56329,remote_api
56333,remote_api
56336,remote_api
56339,remote_api
56344,remote_api
56349,remote_api
56364,richmond
56365,remote_api
56367,remote_api
56368,remote_api
56376,remote_api
56379,remote_api
56381,remote_api
56382,remote_api
56384,remote_api
56387,remote_api
56391,remote_api
56394,remote_api
56395,richmond
56396,remote_api
56397,remote_api
56404,remote_api
56407,remote_api
56410,remote_api
56417,remote_api
56423,remote_api
56427,remote_api
56432,chi_other
56433,remote_api
56436,remote_api
56440,remote_api
56442,remote_api
56445,remote_api
56447,richmond
56448,remote_api
56450,remote_api
56451,remote_api
56459,remote_api
56461,remote_api
56465,remote_api
56471,richmond
56473,oak_other
56481,remote_api
56488,remote_api
56489,oak_other
56495,remote_api
56503,remote_api
56505,remote_api
56506,remote_api
56507,remote_api
56508,remote_api
56511,remote_api
56512,remote_api
56513,oak_other
56515,richmond
56516,remote_api
56522,remote_api
56525,remote_api
56526,remote_api
56527,remote_api
56528,remote_api
56531,remote_api
56533,remote_api
56537,remote_api
56539,remote_api
56542,remote_api
56544,remote_api
56545,remote_api
56547,remote_api
56548,remote_api
56550,remote_api
56552,remote_api
56554,remote_api
56555,remote_api
56560,remote_api
56563,remote_api
56564,remote_api
56569,remote_api
56573,oak_other
56577,remote_api
56583,remote_api
56586,remote_api
56593,remote_api
56595,richmond
56597,remote_api
56599,richmond
56600,remote_api
56601,remote_api
56603,remote_api
56604,remote_api
56607,richmond
56610,remote_api
56611,remote_api
56616,remote_api
56617,remote_api
56623,remote_api
56625,remote_api
56630,richmond
56631,remote_api
56638,remote_api
56641,remote_api
56646,remote_api
56647,remote_api
56650,new_haven
56652,oak_other
56653,remote_api
56657,richmond
56659,remote_api
56661,remote_api
56666,remote_api
56668,remote_api
56669,remote_api
56670,remote_api
56672,remote_api
56673,remote_api
56675,remote_api
56676,remote_api
56680,richmond
56681,remote_api
56683,remote_api
56684,richmond
56687,remote_api
56690,remote_api
56692,remote_api
56694,remote_api
56697,richmond
56703,remote_api
56710,remote_api
56714,richmond
56715,remote_api
56716,remote_api
56717,remote_api
56719,remote_api
56727,remote_api
56730,remote_api
56732,remote_api
56733,remote_api
56735,remote_api
56736,remote_api
56737,remote_api
56738,remote_api
56740,remote_api
56744,remote_api
56745,remote_api
56747,remote_api
56757,new_haven
56761,remote_api
56764,remote_api
56769,remote_api
56770,richmond
56777,remote_api
56778,remote_api
56780,remote_api
56783,new_haven
56789,remote_api
56792,remote_api
56797,remote_api
56798,remote_api
56804,remote_api
56806,oak_other
56807,remote_api
56810,remote_api
56813,remote_api
56816,richmond
56817,remote_api
56819,richmond
56822,remote_api
56825,remote_api
56826,remote_api
56831,remote_api
56832,remote_api
56833,remote_api
56835,remote_api
56838,remote_api
56842,remote_api
56844,richmond
56845,new_haven
56850,remote_api
56857,remote_api
56858,remote_api
56864,remote_api
56865,remote_api
56867,richmond
56868,richmond
56870,remote_api
56874,remote_api
56875,remote_api
56876,remote_api
56881,remote_api
56882,remote_api
56884,remote_api
56887,richmond
56888,remote_api
56889,remote_api
56890,remote_api
56899,oak_other
56900,remote_api
56906,remote_api
56912,remote_api
56913,remote_api
56915,richmond
56916,remote_api
56917,remote_api
56920,remote_api
56921,oak_other
56923,remote_api
56925,remote_api
56933,remote_api
56935,remote_api
56936,remote_api
56939,remote_api
56941,remote_api
56942,remote_api
56944,remote_api
56950,new_haven
56953,remote_api
56956,remote_api
56957,remote_api
56959,remote_api
56962,chi_other
56966,remote_api
56974,remote_api
56975,chi_other
56977,remote_api
56983,remote_api
56985,remote_api
56988,remote_api
56991,remote_api
56994,remote_api
56995,remote_api
56997,remote_api
56998,remote_api
56999,remote_api
57000,remote_api
57001,remote_api
57004,remote_api
57006,remote_api
57007,remote_api
57012,remote_api
57015,remote_api
57016,remote_api
57017,remote_api
57019,remote_api
57020,remote_api
57024,richmond
57026,remote_api
57028,oak_other
57032,remote_api
57041,remote_api
57042,remote_api
57047,remote_api
57050,remote_api
57053,oak_other
57055,richmond
57057,remote_api
57067,remote_api
57072,remote_api
57076,remote_api
57078,richmond
57079,remote_api
57080,remote_api
57085,remote_api
57089,remote_api
57090,remote_api
57092,remote_api
57093,remote_api
57097,remote_api
57103,remote_api
57105,remote_api
57113,remote_api
57114,richmond
57117,remote_api
57123,oak_other
57125,remote_api
57126,remote_api
57127,richmond
57132,remote_api
57135,remote_api
57139,remote_api
57140,remote_api
57142,remote_api
57144,remote_api
57146,remote_api
57149,remote_api
57150,remote_api
57152,remote_api
57153,remote_api
57154,oak_other
57159,remote_api
57161,oak_other
57162,remote_api
57165,remote_api
57168,remote_api
57171,richmond
57174,remote_api
57179,remote_api
57181,remote_api
57184,remote_api
57185,remote_api
57186,remote_api
57187,remote_api
57189,remote_api
57191,remote_api
57200,richmond
57204,remote_api
57205,richmond
57206,remote_api
57211,remote_api
57219,remote_api
57220,oak_other
57225,remote_api
57226,remote_api
57228,remote_api
57229,remote_api
57232,remote_api
57234,remote_api
57235,remote_api
57242,remote_api
57243,remote_api
57247,remote_api
57251,remote_api
57260,remote_api
57261,oak_other
57263,remote_api
57264,richmond
57266,remote_api
57269,remote_api
57270,remote_api
57271,oak_other
57273,remote_api
57275,remote_api
57278,remote_api
57281,remote_api
57283,richmond
57285,remote_api
57291,remote_api
57292,richmond
57293,richmond
57298,remote_api
57307,remote_api
57308,remote_api
57309,remote_api
57312,remote_api
57313,remote_api
57317,remote_api
57321,remote_api
57324,oak_other
57325,richmond
57331,remote_api
57334,remote_api
57339,richmond
57342,remote_api
57343,remote_api
57344,remote_api
57345,remote_api
57351,remote_api
57352,remote_api
57355,remote_api
57357,remote_api
57359,remote_api
57360,richmond
57361,remote_api
57363,remote_api
57364,remote_api
57369,oak_other
57381,remote_api
57387,remote_api
57388,remote_api
57391,remote_api
57394,remote_api
57396,remote_api
57399,remote_api
57400,remote_api
57410,remote_api
57412,remote_api
57414,remote_api
57415,remote_api
57417,remote_api
57423,richmond
57426,richmond
57427,richmond
57429,remote_api
57431,remote_api
57435,remote_api
57438,remote_api
57440,remote_api
57443,remote_api
57445,remote_api
57447,remote_api
57451,remote_api
57453,remote_api
57455,remote_api
57458,remote_api
57460,oak_other
57461,remote_api
57470,remote_api
57478,oak_other
57480,remote_api
57481,richmond
57483,remote_api
57484,remote_api
57485,remote_api
57489,remote_api
57490,remote_api
57491,remote_api
57493,remote_api
57501,remote_api
57506,remote_api
57507,remote_api
57510,remote_api
57511,remote_api
57515,remote_api
57520,remote_api
57521,remote_api
57523,richmond
57524,remote_api
57527,remote_api
57528,remote_api
57534,remote_api
57536,remote_api
57538,remote_api
57541,remote_api
57542,oak_other
57544,remote_api
57546,richmond
57547,new_haven
57551,remote_api
57554,remote_api
57562,remote_api
57565,remote_api
57569,remote_api
57571,remote_api
57573,remote_api
57574,remote_api
57575,remote_api
57581,oak_other
57584,remote_api
57585,remote_api
57588,remote_api
57589,remote_api
57590,remote_api
57594,remote_api
57598,remote_api
57602,remote_api
57604,remote_api
57606,oak_other
57611,richmond
57614,remote_api
57615,remote_api
57616,remote_api
57617,richmond
57619,remote_api
57623,richmond
57626,remote_api
57627,remote_api
57635,remote_api
57637,remote_api
57642,remote_api
57655,remote_api
57656,remote_api
57657,remote_api
57659,remote_api
57661,remote_api
57666,remote_api
57667,remote_api
57670,richmond
57672,richmond
57675,remote_api
57680,remote_api
57681,remote_api
57683,remote_api
57685,remote_api
57687,remote_api
57690,remote_api
57694,remote_api
57695,remote_api
57697,remote_api
57699,remote_api
57701,richmond
57702,oak_other
57706,remote_api
57713,richmond
57717,remote_api
57720,remote_api
57727,remote_api
57731,remote_api
57732,oak_other
57733,remote_api
57735,remote_api
57739,remote_api
57742,richmond
57746,remote_api
57752,remote_api
57754,remote_api
57755,remote_api
57758,remote_api
57764,remote_api
57767,remote_api
57768,remote_api
57769,oak_other
57772,remote_api
57775,remote_api
57776,remote_api
57780,remote_api
57783,richmond
57784,remote_api
57788,remote_api
57791,richmond
57798,remote_api
57800,new_haven
57804,remote_api
57806,remote_api
57808,richmond
57815,richmond
57819,remote_api
57820,remote_api
57821,richmond
57824,richmond
57829,remote_api
57834,richmond
57840,remote_api
57841,oak_other
57842,remote_api
57846,remote_api
57850,remote_api
57854,remote_api
57855,remote_api
57856,richmond
57858,remote_api
57860,remote_api
57861,remote_api
57873,remote_api
57876,remote_api
57877,remote_api
57883,remote_api
57886,remote_api
57887,remote_api
57896,remote_api
57899,remote_api
57904,richmond
57911,richmond
57912,remote_api
57913,remote_api
57922,richmond
57925,remote_api
57927,richmond
57930,oak_other
57932,remote_api
57933,remote_api
57942,richmond
57943,remote_api
57944,remote_api
57946,richmond
57951,remote_api
57955,richmond
57956,richmond
57961,richmond
57964,remote_api
57969,remote_api
57970,remote_api
57973,richmond
57976,remote_api
57977,remote_api
57978,remote_api
57981,remote_api
57984,remote_api
57985,remote_api
57989,richmond
57993,remote_api
57994,oak_other
58001,remote_api
58004,remote_api
58006,remote_api
58008,remote_api
58012,remote_api
58020,remote_api
58021,remote_api
58023,remote_api
58027,remote_api
58028,richmond
58033,new_haven
58036,remote_api
58037,remote_api
58039,remote_api
58040,remote_api
58042,remote_api
58046,remote_api
58050,remote_api
58052,remote_api
58059,remote_api
58065,remote_api
58066,remote_api
58067,richmond
58073,remote_api
58076,richmond
58077,remote_api
58082,remote_api
58083,remote_api
58087,richmond
58091,remote_api
58096,remote_api
58098,remote_api
58100,remote_api
58103,remote_api
58106,remote_api
58107,remote_api
58109,remote_api
58111,remote_api
58112,remote_api
58113,remote_api
58114,remote_api
58115,remote_api
58119,remote_api
58121,remote_api
58125,remote_api
58126,remote_api
58131,remote_api
58132,remote_api
58135,richmond
58137,remote_api
58139,remote_api
58142,remote_api
58144,remote_api
58145,remote_api
58147,remote_api
58149,remote_api
58158,remote_api
58163,richmond
58164,remote_api
58171,remote_api
58173,remote_api
58179,remote_api
58182,remote_api
58183,remote_api
58191,remote_api
58193,remote_api
58199,remote_api
58204,remote_api
58207,richmond
58215,remote_api
58216,remote_api
58217,remote_api
58221,remote_api
58228,remote_api
58229,oak_other
58231,remote_api
58233,remote_api
58234,remote_api
58237,remote_api
58238,remote_api
58243,remote_api
58245,remote_api
58248,remote_api
58252,remote_api
58255,remote_api
58262,remote_api
58264,remote_api
58271,remote_api
58275,remote_api
58277,remote_api
58282,remote_api
58286,remote_api
58287,remote_api
58289,richmond
58291,remote_api
58292,oak_other
58294,richmond
58300,remote_api
58301,remote_api
58302,remote_api
58304,remote_api
58307,chi_other
58311,richmond
58313,remote_api
58315,remote_api
58323,remote_api
58326,remote_api
58327,remote_api
58328,remote_api
58329,remote_api
58337,remote_api
58340,richmond
58341,remote_api
58342,remote_api
58343,remote_api
58345,remote_api
58350,remote_api
58351,remote_api
58355,remote_api
58356,remote_api
58358,oak_other
58361,remote_api
58362,remote_api
58363,remote_api
58374,oak_other
58376,remote_api
58377,remote_api
58379,richmond
58381,remote_api
58385,remote_api
58389,remote_api
58393,remote_api
58396,oak_other
58401,oak_other
58405,remote_api
58406,remote_api
58409,remote_api
58410,remote_api
58418,remote_api
58425,remote_api
58429,remote_api
58430,richmond
58432,remote_api
58434,remote_api
58435,remote_api
58437,remote_api
58443,remote_api
58445,remote_api
58446,richmond
58456,remote_api
58457,remote_api
58465,remote_api
58470,remote_api
58472,remote_api
58476,remote_api
58479,remote_api
58480,remote_api
58484,remote_api
58489,remote_api
58492,oak_other
58498,remote_api
58501,remote_api
58505,remote_api
58507,richmond
58508,remote_api
58512,remote_api
58513,remote_api
58517,remote_api
58518,remote_api
58519,richmond
58522,remote_api
58523,remote_api
58525,oak_other
58527,remote_api
58528,remote_api
58531,remote_api
58535,remote_api
58538,oak_other
58539,remote_api
58540,remote_api
58541,richmond
58542,remote_api
58544,new_haven
58546,remote_api
58548,new_haven
58555,oak_other
58557,remote_api
58559,remote_api
58562,remote_api
58564,remote_api
58565,remote_api
58566,remote_api
58571,remote_api
58572,remote_api
58575,remote_api
58584,remote_api
58587,oak_other
58592,remote_api
58593,remote_api
58596,remote_api
58602,remote_api
58604,remote_api
58606,remote_api
58607,remote_api
58610,remote_api
58611,remote_api
58614,remote_api
58623,richmond
58626,remote_api
58633,remote_api
58634,remote_api
58636,remote_api
58640,remote_api
58644,remote_api
58648,remote_api
58650,remote_api
58655,remote_api
58657,remote_api
58663,remote_api
58667,remote_api
58670,oak_other
58671,remote_api
58672,richmond
58675,remote_api
58677,remote_api
58678,remote_api
58681,remote_api
58682,remote_api
58685,remote_api
58687,remote_api
58692,richmond
58695,remote_api
58698,remote_api
58702,oak_other
58704,remote_api
58706,remote_api
58709,remote_api
58710,remote_api
58711,remote_api
58714,remote_api
58716,remote_api
58720,remote_api
58721,remote_api
58722,remote_api
58724,richmond
58725,remote_api
58727,remote_api
58728,remote_api
58729,remote_api
58732,remote_api
58733,remote_api
58735,remote_api
58737,remote_api
58738,richmond
58739,remote_api
58742,richmond
58744,remote_api
58746,remote_api
58747,remote_api
58749,remote_api
58750,remote_api
58753,remote_api
58763,oak_other
58766,remote_api
58770,remote_api
58772,remote_api
58773,new_haven
58779,remote_api
58783,richmond
58785,remote_api
58788,richmond
58789,remote_api
58791,remote_api
58792,richmond
58794,remote_api
58801,remote_api
58804,remote_api
58805,richmond
58806,remote_api
58808,remote_api
58810,remote_api
58811,remote_api
58816,richmond
58819,remote_api
58820,remote_api
58823,remote_api
58824,remote_api
58827,richmond
58829,remote_api
58830,remote_api
58831,remote_api
58832,remote_api
58833,remote_api
58834,new_haven
58838,richmond
58842,richmond
58845,remote_api
58846,richmond
58847,chi_other
58848,oak_other
58853,richmond
58854,remote_api
58856,remote_api
58857,remote_api
58863,remote_api
58865,remote_api
58866,remote_api
58868,remote_api
58869,remote_api
58871,remote_api
58872,remote_api
58874,oak_other
58877,remote_api
58884,remote_api
58886,remote_api
58889,remote_api
58890,remote_api
58894,remote_api
58897,remote_api
58898,remote_api
58907,remote_api
58908,richmond
58911,remote_api
58912,remote_api
58915,remote_api
58919,remote_api
58922,remote_api
58924,remote_api
58926,oak_other
58927,remote_api
58929,remote_api
58932,remote_api
58933,remote_api
58934,remote_api
58936,remote_api
58940,remote_api
58942,remote_api
58946,remote_api
58947,richmond
58949,oak_other
58950,remote_api
58952,remote_api
58958,remote_api
58964,remote_api
58965,remote_api
58967,remote_api
58968,remote_api
58970,richmond
58972,richmond
58977,remote_api
58979,remote_api
58982,remote_api
58983,remote_api
58986,remote_api
58988,remote_api
58989,remote_api
58991,remote_api
58993,richmond
58997,remote_api
58998,oak_other
58999,remote_api
59001,richmond
59002,remote_api
59003,remote_api
59004,richmond
59006,remote_api
59008,remote_api
59013,remote_api
59015,remote_api
59016,remote_api
59019,remote_api
59022,richmond
59024,remote_api
59028,remote_api
59029,remote_api
59036,oak_other
59041,remote_api
59042,remote_api
59047,remote_api
59048,remote_api
59059,remote_api
59060,remote_api
59061,oak_other
59067,remote_api
59068,remote_api
59071,richmond
59073,remote_api
59075,remote_api
59077,remote_api
59082,remote_api
59087,remote_api
59089,remote_api
59093,oak_other
59094,richmond
59100,remote_api
59101,remote_api
59102,remote_api
59107,remote_api
59108,remote_api
59111,remote_api
59119,remote_api
59125,remote_api
59126,remote_api
59133,remote_api
59134,remote_api
59138,remote_api
59141,chi_other
59145,remote_api
59147,remote_api
59151,richmond
59153,remote_api
59154,remote_api
59155,richmond
59156,remote_api
59158,oak_other
59163,remote_api
59169,remote_api
59171,remote_api
59175,remote_api
59177,remote_api
59178,remote_api
59180,remote_api
59184,remote_api
59187,remote_api
59188,remote_api
59189,remote_api
59192,remote_api
59193,richmond
59194,richmond
59195,remote_api
59199,remote_api
59205,remote_api
59212,remote_api
59214,oak_other
59215,remote_api
59216,remote_api
59224,remote_api
59227,remote_api
59228,remote_api
59231,remote_api
59232,remote_api
59236,remote_api
59240,remote_api
59241,remote_api
59243,remote_api
59244,remote_api
59245,remote_api
59248,remote_api
59256,remote_api
59259,remote_api
59260,remote_api
59262,remote_api
59264,remote_api
59266,remote_api
59268,remote_api
59271,remote_api
59272,remote_api
59276,richmond
59278,richmond
59285,richmond
59286,richmond
59287,remote_api
59290,remote_api
59291,remote_api
59293,richmond
59294,remote_api
59296,remote_api
59298,remote_api
59299,remote_api
59304,remote_api
59306,remote_api
59308,remote_api
59313,richmond
59314,remote_api
59315,remote_api
59319,remote_api
59323,remote_api
59324,remote_api
59329,remote_api
59336,remote_api
59338,remote_api
59343,remote_api
59344,remote_api
59348,remote_api
59350,remote_api
59351,remote_api
59356,remote_api
59360,remote_api
59361,remote_api
59363,richmond
59366,remote_api
59367,remote_api
59368,oak_other
59371,remote_api
59375,remote_api
59383,remote_api
59385,remote_api
59386,remote_api
59388,remote_api
59390,remote_api
59391,remote_api
59392,remote_api
59394,remote_api
59395,remote_api
59396,remote_api
59397,remote_api
59401,remote_api
59402,richmond
59405,remote_api
59406,remote_api
59407,oak_other
59408,remote_api
59410,remote_api
59412,richmond
59415,remote_api
59416,remote_api
59419,remote_api
59420,remote_api
59425,remote_api
59429,remote_api
59438,remote_api
59439,remote_api
59448,remote_api
59451,remote_api
59454,remote_api
59455,remote_api
59459,remote_api
59461,remote_api
59464,remote_api
59465,remote_api
59471,remote_api
59475,remote_api
59480,remote_api
59485,remote_api
59487,remote_api
59490,remote_api
59491,remote_api
59500,remote_api
59509,remote_api
59514,remote_api
59517,remote_api
59521,richmond
59523,remote_api
59525,remote_api
59527,remote_api
59529,remote_api
59531,remote_api
59534,remote_api
59535,remote_api
59536,remote_api
59539,remote_api
59541,remote_api
59542,remote_api
59545,remote_api
59546,remote_api
59549,remote_api
59562,remote_api
59564,remote_api
59570,remote_api
59578,remote_api
59579,remote_api
59580,remote_api
59582,remote_api
59586,richmond
59589,new_haven
59590,remote_api
59591,remote_api
59593,remote_api
59603,remote_api
59605,remote_api
59606,remote_api
59608,remote_api
59609,remote_api
59614,remote_api
59615,remote_api
59617,oak_other
59618,remote_api
59621,new_haven
59622,remote_api
59623,remote_api
59627,remote_api
59630,remote_api
59631,remote_api
59632,remote_api
59635,remote_api
59639,new_haven
59642,oak_other
59644,remote_api
59651,new_haven
59654,remote_api
59660,oak_other
59663,remote_api
59668,oak_other
59669,remote_api
59670,remote_api
59674,remote_api
59675,remote_api
59679,remote_api
59680,remote_api
59682,remote_api
59683,remote_api
59686,remote_api
59687,remote_api
59696,remote_api
59697,richmond
59700,richmond
59703,remote_api
59706,remote_api
59710,remote_api
59711,remote_api
59712,remote_api
59713,remote_api
59720,remote_api
59721,remote_api
59722,remote_api
59724,remote_api
59729,richmond
59734,remote_api
59746,remote_api
59754,remote_api
59756,remote_api
59758,remote_api
59760,chi_other
59761,remote_api
59762,remote_api
59765,remote_api
59768,remote_api
59772,remote_api
59773,remote_api
59774,remote_api
59778,remote_api
59786,remote_api
59789,remote_api
59790,remote_api
59791,remote_api
59793,richmond
59796,remote_api
59799,remote_api
59803,richmond
59804,remote_api
59805,remote_api
59806,remote_api
59811,remote_api
59812,remote_api
59814,remote_api
59817,remote_api
59821,remote_api
59823,remote_api
59826,new_haven
59829,remote_api
59842,remote_api
59844,remote_api
59847,remote_api
59854,remote_api
59856,richmond
59858,remote_api
59859,remote_api
59861,remote_api
59862,remote_api
59865,remote_api
59866,remote_api
59868,remote_api
59875,new_haven
59876,oak_other
59878,remote_api
59881,remote_api
59884,remote_api
59886,remote_api
59887,oak_other
59888,remote_api
59889,remote_api
59891,remote_api
59893,remote_api
59894,remote_api
59895,remote_api
59898,remote_api
59899,richmond
59900,remote_api
59901,richmond
59904,remote_api
59906,remote_api
59912,remote_api
59913,richmond
59914,remote_api
59919,remote_api
59922,richmond
59924,oak_other
59929,remote_api
59930,oak_other
59933,remote_api
59939,remote_api
59945,remote_api
59946,remote_api
59947,richmond
59951,remote_api
59956,remote_api
59957,richmond
59958,remote_api
59961,remote_api
59965,remote_api
59968,remote_api
59970,richmond
59971,remote_api
59979,remote_api
59980,remote_api
59983,remote_api
59990,remote_api
59991,remote_api
59992,remote_api
60001,richmond
60007,remote_api
60009,remote_api
60010,remote_api
60011,remote_api
60013,remote_api
60015,remote_api
60016,richmond
60020,remote_api
60024,remote_api
60027,remote_api
60029,remote_api
60032,remote_api
60035,remote_api
60037,remote_api
60041,richmond
60043,remote_api
60054,oak_other
60056,richmond
60059,remote_api
60060,remote_api
60061,remote_api
60063,remote_api
60068,remote_api
60072,oak_other
60074,remote_api
60079,remote_api
60080,remote_api
60081,remote_api
60083,remote_api
60086,new_haven
60087,remote_api
60089,remote_api
60093,remote_api
60097,remote_api
60099,remote_api
60101,remote_api
60103,oak_other
60106,oak_other
60110,remote_api
60114,remote_api
60118,remote_api
60120,remote_api
60121,remote_api
60125,remote_api
60126,remote_api
60128,remote_api
60131,richmond
60132,remote_api
60133,remote_api
60134,remote_api
60135,remote_api
60141,remote_api
60143,remote_api
60144,remote_api
60146,remote_api
60147,remote_api
60151,remote_api
60152,remote_api
60155,oak_other
60162,remote_api
60172,remote_api
60175,remote_api
60178,remote_api
60186,remote_api
60189,remote_api
60196,remote_api
60197,remote_api
60199,remote_api
60200,oak_other
60204,remote_api
60205,remote_api
60206,remote_api
60208,remote_api
60209,remote_api
60211,remote_api
60219,remote_api
60222,remote_api
60223,remote_api
60224,remote_api
60225,remote_api
60229,remote_api
60231,oak_other
60234,remote_api
60236,richmond
60243,oak_other
60245,remote_api
60246,remote_api
60254,remote_api
60256,richmond
60260,oak_other
60261,remote_api
60262,remote_api
60263,oak_other
60265,remote_api
60266,remote_api
60267,remote_api
60269,remote_api
60273,richmond
60274,remote_api
60279,remote_api
60282,chi_other
60283,remote_api
60284,remote_api
60285,remote_api
60287,remote_api
60288,richmond
60293,remote_api
60294,remote_api
60295,remote_api
60301,remote_api
60302,remote_api
60306,remote_api
60315,remote_api
60318,oak_other
60321,remote_api
60323,remote_api
60329,remote_api
60335,remote_api
60336,remote_api
60337,remote_api
60339,remote_api
60341,remote_api
60342,richmond
60344,chi_other
60345,remote_api
60352,remote_api
60358,remote_api
60359,remote_api
60360,remote_api
60363,remote_api
60366,remote_api
60367,remote_api
60372,remote_api
60373,remote_api
60374,remote_api
60376,remote_api
60377,remote_api
60380,remote_api
60381,remote_api
60384,remote_api
60390,remote_api
60392,remote_api
60401,remote_api
60402,richmond
60403,remote_api
60406,remote_api
60407,remote_api
60412,remote_api
60413,remote_api
60414,richmond
60415,new_haven
60425,remote_api
60429,chi_other
60431,remote_api
60435,richmond
60437,richmond
60439,remote_api
60446,remote_api
60447,richmond
60448,remote_api
60450,richmond
60452,remote_api
60454,remote_api
60456,remote_api
60457,new_haven
60459,remote_api
60460,remote_api
60463,remote_api
60465,remote_api
60467,remote_api
60469,remote_api
60471,richmond
60473,remote_api
60474,remote_api
60476,remote_api
60483,remote_api
60484,new_haven
60485,remote_api
60491,remote_api
60492,remote_api
60494,remote_api
60497,remote_api
60500,richmond
60502,remote_api
60503,remote_api
60507,remote_api
60509,remote_api
60510,remote_api
60512,remote_api
60526,remote_api
60527,remote_api
60528,remote_api
60529,remote_api
60531,oak_other
60532,remote_api
60534,remote_api
60536,remote_api
60537,remote_api
60538,remote_api
60545,new_haven
60548,remote_api
60552,remote_api
60557,remote_api
60559,remote_api
60563,remote_api
60564,richmond
60568,remote_api
60569,remote_api
60571,remote_api
60573,remote_api
60574,remote_api
60575,remote_api
60576,remote_api
60577,remote_api
60578,remote_api
60579,remote_api
60582,remote_api
60583,remote_api
60585,remote_api
60589,remote_api
60590,remote_api
60591,remote_api
60592,richmond
60594,remote_api
60595,remote_api
60596,chi_other
60606,remote_api
60607,remote_api
60608,remote_api
60610,remote_api
60612,remote_api
60613,remote_api
60615,remote_api
60616,richmond
60617,remote_api
60620,remote_api
60627,remote_api
60628,remote_api
60632,remote_api
60633,remote_api
60642,richmond
60643,new_haven
60644,chi_other
60650,remote_api
60653,remote_api
60661,richmond
60669,remote_api
60674,richmond
60680,remote_api
60682,remote_api
60691,remote_api
60693,remote_api
60695,remote_api
60698,remote_api
60704,remote_api
60705,remote_api
60710,richmond
60714,remote_api
60715,remote_api
60732,remote_api
60733,richmond
60734,remote_api
60735,remote_api
60738,remote_api
60746,remote_api
60748,remote_api
60751,remote_api
60752,remote_api
60758,remote_api
60759,remote_api
60761,remote_api
60770,remote_api
60773,remote_api
60781,remote_api
60785,richmond
60786,remote_api
60791,remote_api
60792,remote_api
60796,remote_api
60798,remote_api
60799,remote_api
60802,remote_api
60803,remote_api
60804,remote_api
60808,remote_api
60809,remote_api
60816,remote_api
60818,remote_api
60822,remote_api
60823,richmond
60829,new_haven
60830,remote_api
60832,richmond
60833,richmond
60839,remote_api
60840,remote_api
60841,remote_api
60844,oak_other
60845,remote_api
60847,remote_api
60848,remote_api
60850,remote_api
60854,remote_api
60857,richmond
60858,remote_api
60860,richmond
60861,remote_api
60863,remote_api
60864,remote_api
60866,richmond
60873,richmond
60874,remote_api
60877,richmond
60879,richmond
60882,remote_api
60883,remote_api
60893,remote_api
60894,remote_api
60899,remote_api
60901,remote_api
60902,remote_api
60903,remote_api
60909,remote_api
60911,remote_api
60912,remote_api
60914,remote_api
60916,remote_api
60919,remote_api
60922,remote_api
60925,remote_api
60926,remote_api
60928,remote_api
60932,remote_api
60933,remote_api
60934,remote_api
60935,richmond
60942,remote_api
60945,oak_other
60948,remote_api
60950,remote_api
60952,remote_api
60963,remote_api
60966,richmond
60969,remote_api
60973,remote_api
60975,remote_api
60978,remote_api
